source,time_index,time,lift_cost,second_lift_cost,lift_cost_margin,permutation_count,permutation_cost,second_permutation_cost,permutation_cost_margin,component_cut_margin_fractional,lift_signature,permutation_signature,translation_x,translation_y,translation_z,temporal_lift_change,temporal_permutation_change,temporal_path_consistency_jump_rms,perturbation_lift_change,perturbation_permutation_change,perturbation_target_displacement_jump_rms,confirmed_branch_event
45,5,0.15625,8.833252906799316,11.134507179260254,2.3012542724609375,1,8.833252906799316,inf,inf,0.11979949474334717,"0,0,0,-1,-1,0,-1,-1,0,0,-1,0","0,1,2,3",0.8850131630897522,0.8583598136901855,0.9364809989929199,False,False,2.5266148284686096e-08,False,False,0.00010000923793995753,False
46,5,0.15625,9.596046447753906,9.666030883789062,0.06998443603515625,1,9.596046447753906,inf,inf,0.06207001209259033,"0,0,0,0,0,0,-1,0,0,0,-1,-1","0,1,2,3",0.20243842899799347,0.37791886925697327,0.4786439836025238,False,False,0.01630125567317009,False,False,0.0001000032207230106,False
47,5,0.15625,7.047738075256348,9.14618968963623,2.098451614379883,1,7.047738075256348,inf,inf,0.10686236619949341,"0,0,0,-1,-1,1,-1,-1,0,-1,-2,0","0,1,2,3",0.7791980504989624,0.03797507286071777,0.8064538836479187,False,False,2.463233705896073e-08,False,False,9.998663881560788e-05,False
48,5,0.15625,6.605896472930908,7.846404075622559,1.2405076026916504,1,6.605896472930908,inf,inf,0.06658971309661865,"0,0,0,0,0,0,0,0,0,0,-1,0","0,1,2,3",0.27061009407043457,0.2313404232263565,0.16055910289287567,False,False,0.008928578346967697,False,False,0.0001000090196612291,False
49,5,0.15625,5.081029415130615,9.271475791931152,4.190446376800537,1,5.081029415130615,inf,inf,0.06425094604492188,"0,0,0,0,-1,0,0,-1,0,0,-1,0","0,1,2,3",0.9870337843894958,0.6732486486434937,0.11870895326137543,True,False,1.7402046026404605e-08,False,False,9.997862798627466e-05,False
50,5,0.15625,11.579252243041992,11.591569900512695,0.012317657470703125,1,11.579252243041992,inf,inf,0.08976340293884277,"0,0,0,0,0,1,-1,-1,0,-1,0,0","0,1,2,3",0.6544113159179688,0.22270941734313965,0.8487697839736938,False,False,0.013638606294989586,False,False,0.00010000587644753978,False
51,5,0.15625,5.026023864746094,5.450576305389404,0.42455244064331055,1,5.026023864746094,inf,inf,0.07590505480766296,"0,0,0,0,-1,0,-1,-1,0,0,-1,0","0,1,2,3",0.13736139237880707,0.9571014642715454,0.07023461163043976,True,False,0.2783653140068054,False,False,0.0001000046031549573,True
52,5,0.15625,8.639810562133789,9.951620101928711,1.3118095397949219,1,8.639810562133789,inf,inf,0.1239767074584961,"0,0,0,0,0,0,0,0,0,0,0,0","0,1,2,3",0.0119666438549757,0.048218898475170135,0.025290947407484055,True,False,1.3753666650018204e-08,False,False,9.99951153062284e-05,False
53,5,0.15625,9.004222869873047,9.36262035369873,0.3583974838256836,1,9.004222869873047,inf,inf,0.10397458076477051,"0,0,0,0,-1,0,0,-1,0,0,-1,-1","0,1,2,3",0.22090871632099152,0.8304186463356018,0.049842119216918945,False,False,0.008928567171096802,False,False,9.999181202147156e-05,False
54,5,0.15625,6.68515682220459,6.6872711181640625,0.0021142959594726562,1,6.68515682220459,inf,inf,0.05169177055358887,"0,0,0,0,0,-1,0,-1,-1,0,-1,-1","0,1,2,3",0.018956594169139862,0.6481501460075378,0.8003835678100586,True,False,0.2410714328289032,False,False,0.00010001074406318367,True
55,5,0.15625,9.784645080566406,11.171607971191406,1.386962890625,1,9.784645080566406,inf,inf,0.10658138990402222,"0,0,0,-1,0,-1,-1,0,-1,0,-1,-1","0,1,2,3",0.6761631369590759,0.39449527859687805,0.7054641246795654,False,False,0.015464729629456997,False,False,9.998888708651066e-05,False
56,5,0.15625,11.136822700500488,12.152366638183594,1.0155439376831055,1,11.136822700500488,inf,inf,0.05189847946166992,"0,0,0,-1,0,0,-1,0,0,0,-1,-1","0,1,2,3",0.5122621655464172,0.40458613634109497,0.18637867271900177,False,False,0.013638613745570183,False,False,0.00010000787005992606,False
57,5,0.15625,8.786588668823242,9.693605422973633,0.9070167541503906,1,8.786588668823242,inf,inf,0.0832672119140625,"0,0,0,-1,0,0,-1,-1,0,0,-1,0","0,1,2,3",0.7026834487915039,0.9104667901992798,0.2621299922466278,False,False,0.008928574621677399,False,False,0.00010000119073083624,False
58,5,0.15625,11.167091369628906,13.905649185180664,2.738557815551758,1,11.167091369628906,inf,inf,0.13038355112075806,"0,0,0,-1,0,1,-1,0,0,-1,0,0","0,1,2,3",0.9791220426559448,0.06625931710004807,0.9874394536018372,False,False,2.411268340551942e-08,False,False,0.00010001088230637833,False
59,5,0.15625,10.46769905090332,10.881791114807129,0.4140920639038086,1,10.46769905090332,inf,inf,0.10501658916473389,"0,0,0,1,-1,0,0,-1,-1,0,-1,0","0,1,2,3",0.9067128896713257,0.6596278548240662,0.6128772497177124,False,False,0.01262691430747509,False,False,0.0001000016272882931,False
60,5,0.15625,8.98867416381836,10.981414794921875,1.9927406311035156,1,8.98867416381836,inf,inf,0.07692554593086243,"0,0,0,-1,0,0,-1,0,-1,-1,0,0","0,1,2,3",0.799934983253479,0.19508561491966248,0.48097747564315796,True,False,0.01030983030796051,False,False,9.999780741054565e-05,True
61,5,0.15625,6.650609970092773,7.381985664367676,0.7313756942749023,1,6.650609970092773,inf,inf,0.07171899080276489,"0,0,0,-1,-1,0,-1,-1,0,-1,-1,0","0,1,2,3",0.7826374769210815,0.9260735511779785,0.1384299248456955,False,False,2.5421137195280608e-08,False,False,0.00010000201291404665,False
62,5,0.15625,8.001166343688965,11.57557201385498,3.5744056701660156,1,8.001166343688965,inf,inf,0.09649834036827087,"0,0,0,0,0,0,-1,0,0,0,-1,0","0,1,2,3",0.49930185079574585,0.10511989891529083,0.1345464289188385,False,False,0.010309822857379913,False,False,0.00010000623296946287,False
63,5,0.15625,10.101019859313965,11.161568641662598,1.0605487823486328,1,10.101019859313965,inf,inf,0.06548351049423218,"0,0,0,-1,0,0,0,0,0,0,0,0","0,1,2,3",0.5902206897735596,0.17378436028957367,0.8752892017364502,False,False,0.00892858300358057,False,False,9.999945177696645e-05,False
0,6,0.1875,7.802558898925781,9.047143936157227,1.2445850372314453,1,7.802558898925781,inf,inf,0.09884905815124512,"0,0,0,0,0,-1,0,0,-1,0,0,-1","0,1,2,3",0.9985265731811523,0.04733448103070259,0.7400994896888733,True,False,0.009259248152375221,False,False,9.998749737860635e-05,False
1,6,0.1875,12.059057235717773,12.970268249511719,0.9112110137939453,1,12.059057235717773,inf,inf,0.09708204865455627,"0,0,0,-1,-1,0,-1,-1,-1,-1,-1,-1","0,1,2,3",0.9102283716201782,0.010811567306518555,0.4143655300140381,False,False,0.010691672563552856,False,False,0.00010002426279243082,False
2,6,0.1875,4.298471450805664,6.353249549865723,2.0547780990600586,1,4.298471450805664,inf,inf,0.10728943347930908,"0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1","0,1,2,3",0.8970034122467041,0.9568873643875122,0.7101278901100159,False,False,3.8194635010313505e-08,False,False,0.00010001451300922781,False
3,6,0.1875,11.105268478393555,11.189497947692871,0.0842294692993164,1,11.105268478393555,inf,inf,0.16484421491622925,"0,0,0,-1,0,-1,-1,0,-1,-1,0,-1","0,1,2,3",0.9629331827163696,0.22651678323745728,0.050987958908081055,False,False,0.009259255602955818,False,False,0.00010000017209677026,False
4,6,0.1875,11.644271850585938,13.000720977783203,1.3564491271972656,1,11.644271850585938,inf,inf,0.11377820372581482,"0,0,0,-1,0,1,-1,0,1,-1,0,0","0,1,2,3",0.9042436480522156,0.11884334683418274,0.5686150789260864,False,False,0.010691676288843155,False,False,0.00010001062764786184,False
5,6,0.1875,6.877388000488281,7.304218292236328,0.4268302917480469,1,6.877388000488281,inf,inf,0.08568894863128662,"0,0,0,0,0,0,-1,-1,0,0,-1,0","0,1,2,3",0.6351315379142761,0.7203450202941895,0.014811009168624878,False,False,0.009259263053536415,False,False,9.999724716180936e-05,False
6,6,0.1875,9.804601669311523,10.874824523925781,1.0702228546142578,1,9.804601669311523,inf,inf,0.064959317445755,"0,0,0,0,0,0,0,0,0,0,0,0","0,1,2,3",0.2352842092514038,0.9981458187103271,0.19457972049713135,False,False,2.1608558498087405e-08,False,False,0.00010000707698054612,False
7,6,0.1875,5.480358123779297,10.967028617858887,5.48667049407959,1,5.480358123779297,inf,inf,0.16618549823760986,"0,0,0,0,-1,0,0,-1,0,1,-1,0","0,1,2,3",0.8188601732254028,0.8888441324234009,0.008989378809928894,False,False,1.8059015616245233e-08,False,False,9.999964095186442e-05,False
8,6,0.1875,4.345792293548584,9.288284301757812,4.9424920082092285,1,4.345792293548584,inf,inf,0.05493670701980591,"0,0,0,0,1,1,0,0,0,0,0,0","0,1,2,3",0.19701331853866577,0.7961388826370239,0.7484349608421326,False,False,1.6675182124004095e-08,False,False,0.00010000541806221008,False
9,6,0.1875,11.013446807861328,11.729400634765625,0.7159538269042969,1,11.013446807861328,inf,inf,0.09700435400009155,"0,0,0,0,0,0,-1,0,0,0,0,0","0,1,2,3",0.5914093255996704,0.015998966991901398,0.9113662838935852,False,False,0.010691667906939983,False,False,9.999566100304946e-05,False
10,6,0.1875,13.279050827026367,13.689191818237305,0.4101409912109375,1,13.279050827026367,inf,inf,0.11038738489151001,"0,0,0,1,0,0,0,-1,-1,1,-1,-1","0,1,2,3",0.7843661904335022,0.7548062801361084,0.5551666617393494,True,False,0.24115584790706635,False,False,0.00010000333713833243,True
11,6,0.1875,3.9475924968719482,6.755312919616699,2.807720422744751,1,3.9475924968719482,inf,inf,0.22379979491233826,"0,0,0,0,0,0,0,0,0,0,0,0","0,1,2,3",0.9853675365447998,0.9642666578292847,0.8953009843826294,False,False,1.8486225883407315e-08,False,False,0.00010000049223890528,False
12,6,0.1875,7.982700347900391,9.63096809387207,1.6482677459716797,1,7.982700347900391,inf,inf,0.08669140934944153,"0,0,0,-1,0,-1,-1,0,0,0,-1,-1","0,1,2,3",0.6241403222084045,0.2866254448890686,0.40150147676467896,False,False,0.013094570487737656,False,False,0.00010000099427998066,False
13,6,0.1875,5.122300624847412,7.566657066345215,2.4443564414978027,1,5.122300624847412,inf,inf,0.08335727453231812,"0,0,0,-1,-1,0,-1,-1,0,-1,-1,0","0,1,2,3",0.14150595664978027,0.8551893830299377,0.2199690341949463,False,False,2.408981636392582e-08,False,False,0.00010000374459195882,False
14,6,0.1875,12.602212905883789,12.708760261535645,0.10654735565185547,1,12.602212905883789,inf,inf,0.12846720218658447,"0,0,0,-1,1,0,0,0,0,0,0,-1","0,1,2,3",0.4905605912208557,0.9568978548049927,0.4164091646671295,False,False,0.015120308846235275,False,False,0.00010000174370361492,False
15,6,0.1875,6.906832218170166,10.228772163391113,3.3219399452209473,1,6.906832218170166,inf,inf,0.09666535258293152,"0,0,0,0,0,0,0,0,0,0,0,-1","0,1,2,3",0.9319946765899658,0.08321961760520935,0.39836257696151733,False,False,0.00925925001502037,False,False,9.999344911193475e-05,False
16,6,0.1875,12.020748138427734,12.762906074523926,0.7421579360961914,1,12.020748138427734,inf,inf,0.10895955562591553,"0,0,0,0,0,1,-1,0,0,0,-1,0","0,1,2,3",0.16820429265499115,0.40598905086517334,0.9662339687347412,False,False,0.00925925001502037,False,False,0.0001000052725430578,False
17,6,0.1875,12.082536697387695,12.253533363342285,0.17099666595458984,1,12.082536697387695,inf,inf,0.07982489466667175,"0,0,0,-1,0,0,-1,0,0,0,0,-1","0,1,2,3",0.7817469239234924,0.22387313842773438,0.21772806346416473,False,False,0.013094576075673103,False,False,0.00010000166366808116,False
18,6,0.1875,3.7253975868225098,9.52625560760498,5.800858020782471,1,3.7253975868225098,inf,inf,0.05739051103591919,"0,0,0,-1,-1,0,-1,-1,0,-1,-1,0","0,1,2,3",0.8162644505500793,0.7721354961395264,0.1415754109621048,False,False,3.324916164615388e-08,False,False,0.00010000208567362279,False
19,6,0.1875,10.965662956237793,12.299016952514648,1.3333539962768555,1,10.965662956237793,inf,inf,0.0806427001953125,"0,0,0,0,0,0,0,0,0,0,0,-1","0,1,2,3",0.2701370120048523,0.03325904160737991,0.35328319668769836,False,False,0.00925925187766552,False,False,9.999703615903854e-05,False
20,6,0.1875,13.263676643371582,13.460914611816406,0.19723796844482422,1,13.263676643371582,inf,inf,0.08380213379859924,"0,0,0,-1,0,0,-1,0,0,-1,0,0","0,1,2,3",0.03264439105987549,0.25240206718444824,0.16443678736686707,True,False,0.3698684871196747,False,False,0.00010000085603678599,True
21,6,0.1875,6.858701705932617,7.427326202392578,0.5686244964599609,1,6.858701705932617,inf,inf,0.08146172761917114,"0,0,0,-1,-1,1,-1,-1,0,-1,-1,0","0,1,2,3",0.025458574295043945,0.8868070840835571,0.7723777890205383,False,False,1.6450684370283852e-08,False,False,0.00010000498878071085,False
22,6,0.1875,6.6603217124938965,9.793401718139648,3.133080005645752,1,6.6603217124938965,inf,inf,0.061108529567718506,"0,0,0,0,0,0,-1,0,0,0,0,-1","0,1,2,3",0.27627718448638916,0.9259963631629944,0.30147019028663635,False,False,1.3560261358236403e-08,False,False,9.999723988585174e-05,False
23,6,0.1875,7.598268508911133,9.238679885864258,1.640411376953125,1,7.598268508911133,inf,inf,0.07324892282485962,"0,0,0,0,1,0,-1,0,0,0,0,-1","0,1,2,3",0.32215777039527893,0.8451176285743713,0.37817680835723877,False,False,0.010691661387681961,False,False,9.999893518397585e-05,False
24,6,0.1875,8.545358657836914,10.525562286376953,1.980203628540039,1,8.545358657836914,inf,inf,0.040984004735946655,"0,0,0,-1,0,-1,-1,0,-1,-1,-1,-1","0,1,2,3",0.8660843968391418,0.3231946527957916,0.7900382280349731,False,False,2.9128965906011217e-08,False,False,9.999187022913247e-05,False
25,6,0.1875,7.851588249206543,8.479761123657227,0.6281728744506836,1,7.851588249206543,inf,inf,0.06912875175476074,"0,0,0,0,0,0,-1,-1,0,0,-1,0","0,1,2,3",0.49733346700668335,0.5453082919120789,0.2266903817653656,False,False,0.014143748208880424,False,False,9.999979374697432e-05,False
26,6,0.1875,10.702010154724121,12.595407485961914,1.893397331237793,1,10.702010154724121,inf,inf,0.1325121521949768,"0,0,0,-1,1,-1,-1,0,-1,-1,0,0","0,1,2,3",0.865871787071228,0.5446780920028687,0.5347075462341309,True,False,0.015120291151106358,False,False,0.00010000341717386618,True
27,6,0.1875,8.643390655517578,8.852510452270508,0.2091197967529297,1,8.643390655517578,inf,inf,0.1835031509399414,"0,0,0,0,0,0,0,0,0,1,-1,0","0,1,2,3",0.9617732763290405,0.07141907513141632,0.9107033610343933,True,False,0.27798348665237427,False,False,9.999649046221748e-05,True
28,6,0.1875,3.605508327484131,9.535954475402832,5.930446147918701,1,3.605508327484131,inf,inf,0.21742379665374756,"0,0,0,0,-1,0,0,-1,0,0,-1,0","0,1,2,3",0.12460474669933319,0.03787684440612793,0.11374557763338089,False,False,1.0759866775345017e-08,False,False,9.999715985031798e-05,False
29,6,0.1875,7.960193157196045,8.427831649780273,0.4676384925842285,1,7.960193157196045,inf,inf,0.10353028774261475,"0,0,0,0,0,0,0,0,0,0,-1,-1","0,1,2,3",0.8481851816177368,0.2797088027000427,0.5560747385025024,False,False,0.010691669769585133,False,False,9.99981930362992e-05,False
30,6,0.1875,4.553260803222656,9.781479835510254,5.228219032287598,1,4.553260803222656,inf,inf,0.12500786781311035,"0,0,0,-1,0,1,-1,0,0,-1,0,0","0,1,2,3",0.8150249123573303,0.17481237649917603,0.8209531903266907,False,False,1.6133045122046497e-08,False,False,0.00010000307520385832,False
31,6,0.1875,5.996495246887207,9.068843841552734,3.0723485946655273,1,5.996495246887207,inf,inf,0.06751012802124023,"0,0,0,0,0,-1,0,-1,-1,0,-1,-1","0,1,2,3",0.31742143630981445,0.5521235466003418,0.854218602180481,False,False,0.009259245358407497,False,False,0.00010000129987020046,False
32,6,0.1875,9.951141357421875,10.39312744140625,0.441986083984375,1,9.951141357421875,inf,inf,0.07026016712188721,"0,0,0,0,-1,0,-1,-1,1,0,-1,0","0,1,2,3",0.47479307651519775,0.8251957893371582,0.865938663482666,False,False,0.009259253740310669,False,False,9.999714529840276e-05,False
33,6,0.1875,11.295574188232422,12.314319610595703,1.0187454223632812,1,11.295574188232422,inf,inf,0.09738683700561523,"0,0,0,-1,-1,0,-1,-1,0,-1,-1,0","0,1,2,3",0.06055617332458496,0.01752924919128418,0.9765434265136719,False,False,3.3575009439346104e-08,False,False,0.00010000423208111897,False
34,6,0.1875,10.442610740661621,10.44887638092041,0.0062656402587890625,1,10.442610740661621,inf,inf,0.07428503036499023,"0,0,0,-1,0,-1,-1,0,-1,-1,0,-1","0,1,2,3",0.9952017068862915,0.877853512763977,0.9687691926956177,False,False,0.009259252808988094,False,False,9.998555469792336e-05,False
35,6,0.1875,9.411900520324707,10.916296005249023,1.5043954849243164,1,9.411900520324707,inf,inf,0.09921836853027344,"0,0,0,-1,0,0,-1,0,0,0,0,0","0,1,2,3",0.6054391860961914,0.14415334165096283,0.009923063218593597,False,False,0.009259253740310669,False,False,0.00010000126349041238,False
36,6,0.1875,9.177031517028809,10.23613166809082,1.0591001510620117,1,9.177031517028809,inf,inf,0.08624786138534546,"0,0,0,-1,-1,0,-1,-1,0,-1,-1,0","0,1,2,3",0.029924869537353516,0.7243548631668091,0.21527042984962463,False,False,0.009259259328246117,False,False,0.00010000485053751618,False
37,6,0.1875,7.6281023025512695,8.066754341125488,0.43865203857421875,1,7.6281023025512695,inf,inf,0.041619300842285156,"0,0,0,-1,0,-1,-1,0,-1,0,-1,0","0,1,2,3",0.7339664697647095,0.5647045373916626,0.6265480518341064,False,False,0.01309455931186676,False,False,0.00010000426846090704,False
38,6,0.1875,6.975131034851074,7.530008316040039,0.5548772811889648,1,6.975131034851074,inf,inf,0.07199347019195557,"0,0,0,0,1,0,0,0,0,0,0,0","0,1,2,3",0.07122471928596497,0.7635743021965027,0.9305357336997986,False,False,2.460378567548105e-08,False,False,0.00010000153270084411,False
39,6,0.1875,8.94442081451416,9.687419891357422,0.7429990768432617,1,8.94442081451416,inf,inf,0.08275848627090454,"0,0,0,-1,0,0,0,0,-1,0,0,-1","0,1,2,3",0.5372201204299927,0.8085161447525024,0.6143797636032104,False,False,0.014143761247396469,False,False,9.999697795137763e-05,False
40,6,0.1875,7.227293014526367,7.367940902709961,0.14064788818359375,1,7.227293014526367,inf,inf,0.1571730375289917,"0,0,0,-1,0,0,-1,0,0,-1,0,0","0,1,2,3",0.8990837335586548,0.9008574485778809,0.10534001141786575,True,False,0.24074073135852814,False,False,9.999683243222535e-05,True
41,6,0.1875,11.331673622131348,12.208839416503906,0.8771657943725586,1,11.331673622131348,inf,inf,0.06278148293495178,"0,0,0,0,1,-1,0,0,-1,0,-1,-2","0,1,2,3",0.2258986085653305,0.08760792016983032,0.08276903629302979,True,False,0.3677375912666321,False,False,9.997202141676098e-05,True
42,6,0.1875,10.737262725830078,11.76196575164795,1.024703025817871,1,10.737262725830078,inf,inf,0.08253061771392822,"0,0,0,0,0,-1,-1,0,-1,0,-1,-1","0,1,2,3",0.5729156732559204,0.42686963081359863,0.9212710857391357,False,False,0.015120300464332104,False,False,9.999222675105557e-05,False
43,6,0.1875,9.269054412841797,10.47658920288086,1.2075347900390625,1,9.269054412841797,inf,inf,0.19072246551513672,"0,0,0,0,1,0,0,0,0,0,0,0","0,1,2,3",0.020101424306631088,0.8445162773132324,0.005131624639034271,False,False,2.0908139219955046e-08,False,False,0.00010000302427215502,False
44,6,0.1875,9.688843727111816,11.942505836486816,2.253662109375,1,9.688843727111816,inf,inf,0.12088668346405029,"0,0,0,0,0,0,0,-1,0,0,-1,0","0,1,2,3",0.07787002623081207,0.6724666357040405,0.9724055528640747,False,False,0.00925926398485899,False,False,0.00010000610927818343,False
45,6,0.1875,8.191055297851562,10.972261428833008,2.7812061309814453,1,8.191055297851562,inf,inf,0.12863504886627197,"0,0,0,-1,-1,0,-1,-1,0,0,-1,0","0,1,2,3",0.885013222694397,0.858359694480896,0.9364809989929199,False,False,2.4681513721702686e-08,False,False,9.99946569208987e-05,False
46,6,0.1875,9.995363235473633,10.277229309082031,0.28186607360839844,1,9.995363235473633,inf,inf,0.07355189323425293,"0,0,0,0,0,0,0,0,0,0,-1,-1","0,1,2,3",0.9524384140968323,0.37791886925697327,0.4786439538002014,True,False,0.24115584790706635,False,False,0.00010000356996897608,True
47,6,0.1875,6.5353498458862305,9.076638221740723,2.541288375854492,1,6.5353498458862305,inf,inf,0.11324512958526611,"0,0,0,-1,-1,1,-1,-1,0,-1,-1,0","0,1,2,3",0.7791980504989624,0.03797495365142822,0.8064538836479187,True,False,1.879566013940348e-08,False,False,9.998002497013658e-05,False
